Date,Cases,Cumulative_cases,Country
2022/8/4,0,22,Romania
2022/8/5,0,22,Romania
2022/8/6,0,22,Romania
2022/8/7,0,22,Romania
2022/8/8,6,28,Romania
2022/8/9,0,28,Romania
2022/8/10,0,28,Romania
2022/8/11,3,31,Romania
2022/8/12,0,31,Romania
2022/8/13,0,31,Romania
2022/8/14,0,31,Romania
2022/8/15,0,31,Romania
2022/8/16,1,32,Romania
2022/8/17,0,32,Romania
2022/8/18,2,34,Romania
2022/8/19,0,34,Romania
2022/8/20,0,34,Romania
2022/8/21,0,34,Romania
2022/8/22,0,34,Romania
2022/8/23,1,35,Romania
2022/8/24,0,35,Romania
2022/8/25,0,35,Romania
2022/8/26,1,36,Romania
2022/8/27,0,36,Romania
2022/8/28,0,36,Romania
2022/8/29,0,36,Romania
2022/8/30,0,36,Romania
2022/8/31,0,36,Romania
2022/9/1,0,36,Romania
2022/9/2,0,36,Romania
2022/9/3,0,36,Romania
2022/9/4,0,36,Romania
2022/9/5,0,36,Romania
2022/9/6,0,36,Romania
2022/9/7,0,36,Romania
2022/9/8,0,36,Romania
2022/7/12,1,1,Russia
2022/7/13,0,1,Russia
2022/7/14,0,1,Russia
2022/7/15,0,1,Russia
2022/7/16,0,1,Russia
2022/7/17,0,1,Russia
2022/7/18,0,1,Russia
2022/7/19,0,1,Russia
2022/7/20,0,1,Russia
2022/7/21,0,1,Russia
2022/7/22,0,1,Russia
2022/7/23,0,1,Russia
2022/7/24,0,1,Russia
2022/7/25,0,1,Russia
2022/7/26,0,1,Russia
2022/7/27,0,1,Russia
2022/7/28,0,1,Russia
2022/7/29,0,1,Russia
2022/7/30,0,1,Russia
2022/7/31,0,1,Russia
2022/8/1,0,1,Russia
2022/8/2,0,1,Russia
2022/8/3,0,1,Russia
2022/8/4,0,1,Russia
2022/8/5,0,1,Russia
2022/8/6,0,1,Russia
2022/8/7,0,1,Russia
2022/8/8,0,1,Russia
2022/8/9,0,1,Russia
2022/8/10,0,1,Russia
2022/8/11,0,1,Russia
2022/8/12,0,1,Russia
2022/8/13,0,1,Russia
2022/8/14,0,1,Russia
2022/8/15,0,1,Russia
2022/8/16,0,1,Russia
2022/8/17,0,1,Russia
2022/8/18,0,1,Russia
2022/8/19,0,1,Russia
2022/8/20,0,1,Russia
2022/8/21,0,1,Russia
2022/8/22,0,1,Russia
2022/8/23,0,1,Russia
2022/8/24,0,1,Russia
2022/8/25,0,1,Russia
2022/8/26,0,1,Russia
2022/8/27,0,1,Russia
2022/8/28,0,1,Russia
2022/8/29,0,1,Russia
2022/8/30,0,1,Russia
2022/8/31,0,1,Russia
2022/9/1,0,1,Russia
2022/9/2,0,1,Russia
2022/9/3,0,1,Russia
2022/9/4,0,1,Russia
2022/9/5,0,1,Russia
2022/9/6,0,1,Russia
2022/9/7,0,1,Russia
2022/9/8,0,1,Russia
2022/8/1,1,1,Saint Martin (French part)
2022/8/2,0,1,Saint Martin (French part)
2022/8/3,0,1,Saint Martin (French part)
2022/8/4,0,1,Saint Martin (French part)
2022/8/5,0,1,Saint Martin (French part)
2022/8/6,0,1,Saint Martin (French part)
2022/8/7,0,1,Saint Martin (French part)
2022/8/8,0,1,Saint Martin (French part)
2022/8/9,0,1,Saint Martin (French part)
2022/8/10,0,1,Saint Martin (French part)
2022/8/11,0,1,Saint Martin (French part)
2022/8/12,0,1,Saint Martin (French part)
2022/8/13,0,1,Saint Martin (French part)
2022/8/14,0,1,Saint Martin (French part)
2022/8/15,0,1,Saint Martin (French part)
2022/8/16,0,1,Saint Martin (French part)
2022/8/17,0,1,Saint Martin (French part)
2022/8/18,0,1,Saint Martin (French part)
2022/8/19,0,1,Saint Martin (French part)
2022/8/20,0,1,Saint Martin (French part)
2022/8/21,0,1,Saint Martin (French part)
2022/8/22,0,1,Saint Martin (French part)
2022/8/23,0,1,Saint Martin (French part)
2022/8/24,0,1,Saint Martin (French part)
2022/8/25,0,1,Saint Martin (French part)
2022/8/26,0,1,Saint Martin (French part)
2022/8/27,0,1,Saint Martin (French part)
2022/8/28,0,1,Saint Martin (French part)
2022/8/29,0,1,Saint Martin (French part)
2022/8/30,0,1,Saint Martin (French part)
2022/8/31,0,1,Saint Martin (French part)
2022/9/1,0,1,Saint Martin (French part)
2022/9/2,0,1,Saint Martin (French part)
2022/9/3,0,1,Saint Martin (French part)
2022/9/4,0,1,Saint Martin (French part)
2022/9/5,0,1,Saint Martin (French part)
2022/9/6,0,1,Saint Martin (French part)
2022/9/7,0,1,Saint Martin (French part)
2022/9/8,0,1,Saint Martin (French part)
2022/7/14,1,1,Saudi Arabia
2022/7/15,0,1,Saudi Arabia
2022/7/16,0,1,Saudi Arabia
2022/7/17,0,1,Saudi Arabia
2022/7/18,0,1,Saudi Arabia
2022/7/19,0,1,Saudi Arabia
2022/7/20,0,1,Saudi Arabia
2022/7/21,0,1,Saudi Arabia
2022/7/22,0,1,Saudi Arabia
2022/7/23,0,1,Saudi Arabia
2022/7/24,0,1,Saudi Arabia
2022/7/25,2,3,Saudi Arabia
2022/7/26,0,3,Saudi Arabia
2022/7/27,0,3,Saudi Arabia
2022/7/28,0,3,Saudi Arabia
2022/7/29,0,3,Saudi Arabia
2022/7/30,0,3,Saudi Arabia
2022/7/31,1,4,Saudi Arabia
2022/8/1,0,4,Saudi Arabia
2022/8/2,0,4,Saudi Arabia
2022/8/3,0,4,Saudi Arabia
2022/8/4,0,4,Saudi Arabia
2022/8/5,0,4,Saudi Arabia
2022/8/6,0,4,Saudi Arabia
2022/8/7,0,4,Saudi Arabia
2022/8/8,1,5,Saudi Arabia
2022/8/9,0,5,Saudi Arabia
2022/8/10,0,5,Saudi Arabia
2022/8/11,0,5,Saudi Arabia
2022/8/12,0,5,Saudi Arabia
2022/8/13,0,5,Saudi Arabia
2022/8/14,0,5,Saudi Arabia
2022/8/15,0,5,Saudi Arabia
2022/8/16,0,5,Saudi Arabia
2022/8/17,1,6,Saudi Arabia
2022/8/18,0,6,Saudi Arabia
2022/8/19,0,6,Saudi Arabia
2022/8/20,0,6,Saudi Arabia
2022/8/21,0,6,Saudi Arabia
2022/8/22,0,6,Saudi Arabia
2022/8/23,0,6,Saudi Arabia
2022/8/24,1,7,Saudi Arabia
2022/8/25,0,7,Saudi Arabia
2022/8/26,0,7,Saudi Arabia
2022/8/27,0,7,Saudi Arabia
2022/8/28,0,7,Saudi Arabia
2022/8/29,0,7,Saudi Arabia
2022/8/30,1,8,Saudi Arabia
2022/8/31,0,8,Saudi Arabia
2022/9/1,0,8,Saudi Arabia
2022/9/2,0,8,Saudi Arabia
2022/9/3,0,8,Saudi Arabia
2022/9/4,0,8,Saudi Arabia
2022/9/5,0,8,Saudi Arabia
2022/9/6,0,8,Saudi Arabia
2022/9/7,0,8,Saudi Arabia
2022/9/8,0,8,Saudi Arabia
2022/6/17,1,1,Serbia
2022/6/18,0,1,Serbia
2022/6/19,0,1,Serbia
2022/6/20,0,1,Serbia
2022/6/21,0,1,Serbia
2022/6/22,0,1,Serbia
2022/6/23,0,1,Serbia
2022/6/24,0,1,Serbia
2022/6/25,0,1,Serbia
2022/6/26,0,1,Serbia
2022/6/27,0,1,Serbia
2022/6/28,0,1,Serbia
2022/6/29,0,1,Serbia
2022/6/30,0,1,Serbia
2022/7/1,0,1,Serbia
2022/7/2,0,1,Serbia
2022/7/3,0,1,Serbia
2022/7/4,0,1,Serbia
2022/7/5,0,1,Serbia
2022/7/6,0,1,Serbia
2022/7/7,4,5,Serbia
2022/7/8,0,5,Serbia
2022/7/9,0,5,Serbia
2022/7/10,0,5,Serbia
2022/7/11,0,5,Serbia
2022/7/12,0,5,Serbia
2022/7/13,0,5,Serbia
2022/7/14,0,5,Serbia
2022/7/15,0,5,Serbia
2022/7/16,0,5,Serbia
2022/7/17,0,5,Serbia
2022/7/18,0,5,Serbia
2022/7/19,0,5,Serbia
2022/7/20,0,5,Serbia
2022/7/21,0,5,Serbia
2022/7/22,0,5,Serbia
2022/7/23,0,5,Serbia
2022/7/24,0,5,Serbia
2022/7/25,0,5,Serbia
2022/7/26,5,10,Serbia
2022/7/27,0,10,Serbia
2022/7/28,0,10,Serbia
2022/7/29,0,10,Serbia
2022/7/30,0,10,Serbia
2022/7/31,0,10,Serbia
2022/8/1,0,10,Serbia
2022/8/2,0,10,Serbia
2022/8/3,0,10,Serbia
2022/8/4,0,10,Serbia
2022/8/5,13,23,Serbia
2022/8/6,0,23,Serbia
2022/8/7,0,23,Serbia
2022/8/8,0,23,Serbia
2022/8/9,0,23,Serbia
2022/8/10,0,23,Serbia
2022/8/11,0,23,Serbia
2022/8/12,0,23,Serbia
2022/8/13,0,23,Serbia
2022/8/14,0,23,Serbia
2022/8/15,0,23,Serbia
2022/8/16,0,23,Serbia
2022/8/17,8,31,Serbia
2022/8/18,0,31,Serbia
2022/8/19,0,31,Serbia
2022/8/20,0,31,Serbia
2022/8/21,0,31,Serbia
2022/8/22,0,31,Serbia
2022/8/23,0,31,Serbia
2022/8/24,0,31,Serbia
2022/8/25,0,31,Serbia
2022/8/26,0,31,Serbia
2022/8/27,0,31,Serbia
2022/8/28,0,31,Serbia
2022/8/29,0,31,Serbia
2022/8/30,0,31,Serbia
2022/8/31,0,31,Serbia
2022/9/1,0,31,Serbia
2022/9/2,0,31,Serbia
2022/9/3,0,31,Serbia
2022/9/4,0,31,Serbia
2022/9/5,0,31,Serbia
2022/9/6,0,31,Serbia
2022/9/7,0,31,Serbia
2022/9/8,0,31,Serbia
2022/6/20,1,1,Singapore
2022/6/21,0,1,Singapore
2022/6/22,0,1,Singapore
2022/6/23,0,1,Singapore
2022/6/24,0,1,Singapore
2022/6/25,0,1,Singapore
2022/6/26,0,1,Singapore
2022/6/27,0,1,Singapore
2022/6/28,0,1,Singapore
2022/6/29,0,1,Singapore
2022/6/30,0,1,Singapore
2022/7/1,0,1,Singapore
2022/7/2,0,1,Singapore
2022/7/3,0,1,Singapore
2022/7/4,0,1,Singapore
2022/7/5,0,1,Singapore
2022/7/6,1,2,Singapore
2022/7/7,1,3,Singapore
2022/7/8,1,4,Singapore
2022/7/9,0,4,Singapore
2022/7/10,0,4,Singapore
2022/7/11,0,4,Singapore
2022/7/12,0,4,Singapore
2022/7/13,1,5,Singapore
2022/7/14,1,6,Singapore
2022/7/15,0,6,Singapore
2022/7/16,0,6,Singapore
2022/7/17,0,6,Singapore
2022/7/18,0,6,Singapore
2022/7/19,0,6,Singapore
2022/7/20,0,6,Singapore
2022/7/21,0,6,Singapore
2022/7/22,0,6,Singapore
2022/7/23,0,6,Singapore
2022/7/24,2,8,Singapore
2022/7/25,1,9,Singapore
2022/7/26,2,11,Singapore
2022/7/27,0,11,Singapore
2022/7/28,0,11,Singapore
2022/7/29,0,11,Singapore
2022/7/30,0,11,Singapore
2022/7/31,0,11,Singapore
2022/8/1,1,12,Singapore
2022/8/2,1,13,Singapore
2022/8/3,0,13,Singapore
2022/8/4,0,13,Singapore
2022/8/5,2,15,Singapore
2022/8/6,0,15,Singapore
2022/8/7,0,15,Singapore
2022/8/8,0,15,Singapore
2022/8/9,0,15,Singapore
2022/8/10,0,15,Singapore
2022/8/11,0,15,Singapore
2022/8/12,0,15,Singapore
2022/8/13,0,15,Singapore
2022/8/14,0,15,Singapore
2022/8/15,0,15,Singapore
2022/8/16,0,15,Singapore
2022/8/17,0,15,Singapore
2022/8/18,0,15,Singapore
2022/8/19,0,15,Singapore
2022/8/20,1,16,Singapore
2022/8/21,0,16,Singapore
2022/8/22,0,16,Singapore
2022/8/23,0,16,Singapore
2022/8/24,0,16,Singapore
2022/8/25,0,16,Singapore
2022/8/26,0,16,Singapore
2022/8/27,0,16,Singapore
2022/8/28,0,16,Singapore
2022/8/29,0,16,Singapore
2022/8/30,0,16,Singapore
2022/8/31,0,16,Singapore
2022/9/1,0,16,Singapore
2022/9/2,0,16,Singapore
2022/9/3,0,16,Singapore
2022/9/4,0,16,Singapore
2022/9/5,0,16,Singapore
2022/9/6,0,16,Singapore
2022/9/7,0,16,Singapore
2022/9/8,0,16,Singapore
2022/7/7,1,1,Slovakia
2022/7/8,0,1,Slovakia
2022/7/9,0,1,Slovakia
2022/7/10,0,1,Slovakia
2022/7/11,0,1,Slovakia
2022/7/12,0,1,Slovakia
2022/7/13,0,1,Slovakia
2022/7/14,0,1,Slovakia
2022/7/15,0,1,Slovakia
2022/7/16,0,1,Slovakia
2022/7/17,0,1,Slovakia
2022/7/18,0,1,Slovakia
2022/7/19,0,1,Slovakia
2022/7/20,0,1,Slovakia
2022/7/21,2,3,Slovakia
2022/7/22,0,3,Slovakia
2022/7/23,0,3,Slovakia
2022/7/24,0,3,Slovakia
2022/7/25,0,3,Slovakia
2022/7/26,0,3,Slovakia
2022/7/27,0,3,Slovakia
2022/7/28,0,3,Slovakia
2022/7/29,3,6,Slovakia
2022/7/30,0,6,Slovakia
2022/7/31,0,6,Slovakia
2022/8/1,0,6,Slovakia
2022/8/2,0,6,Slovakia
2022/8/3,0,6,Slovakia
2022/8/4,0,6,Slovakia
2022/8/5,2,8,Slovakia
2022/8/6,0,8,Slovakia
2022/8/7,0,8,Slovakia
2022/8/8,0,8,Slovakia
2022/8/9,0,8,Slovakia
2022/8/10,0,8,Slovakia
2022/8/11,0,8,Slovakia
2022/8/12,2,10,Slovakia
2022/8/13,0,10,Slovakia
2022/8/14,0,10,Slovakia
2022/8/15,0,10,Slovakia
2022/8/16,0,10,Slovakia
2022/8/17,0,10,Slovakia
2022/8/18,0,10,Slovakia
2022/8/19,0,10,Slovakia
2022/8/20,0,10,Slovakia
2022/8/21,0,10,Slovakia
2022/8/22,2,12,Slovakia
2022/8/23,0,12,Slovakia
2022/8/24,0,12,Slovakia
2022/8/25,0,12,Slovakia
2022/8/26,0,12,Slovakia
2022/8/27,0,12,Slovakia
2022/8/28,0,12,Slovakia
2022/8/29,0,12,Slovakia
2022/8/30,0,12,Slovakia
2022/8/31,0,12,Slovakia
2022/9/1,0,12,Slovakia
2022/9/2,0,12,Slovakia
2022/9/3,0,12,Slovakia
2022/9/4,0,12,Slovakia
2022/9/5,2,14,Slovakia
2022/9/6,0,14,Slovakia
2022/9/7,0,14,Slovakia
2022/9/8,0,14,Slovakia
2022/5/24,1,1,Slovenia
2022/5/25,1,2,Slovenia
2022/5/26,0,2,Slovenia
2022/5/27,0,2,Slovenia
2022/5/28,0,2,Slovenia
2022/5/29,0,2,Slovenia
2022/5/30,0,2,Slovenia
2022/5/31,0,2,Slovenia
2022/6/1,0,2,Slovenia
2022/6/2,1,3,Slovenia
2022/6/3,0,3,Slovenia
2022/6/4,0,3,Slovenia
2022/6/5,0,3,Slovenia
2022/6/6,3,6,Slovenia
2022/6/7,0,6,Slovenia
2022/6/8,0,6,Slovenia
2022/6/9,0,6,Slovenia
2022/6/10,0,6,Slovenia
2022/6/11,0,6,Slovenia
2022/6/12,0,6,Slovenia
2022/6/13,1,7,Slovenia
2022/6/14,0,7,Slovenia
2022/6/15,0,7,Slovenia
2022/6/16,0,7,Slovenia
2022/6/17,0,7,Slovenia
2022/6/18,0,7,Slovenia
2022/6/19,0,7,Slovenia
2022/6/20,0,7,Slovenia
2022/6/21,1,8,Slovenia
2022/6/22,0,8,Slovenia
2022/6/23,1,9,Slovenia
2022/6/24,0,9,Slovenia
2022/6/25,0,9,Slovenia
2022/6/26,0,9,Slovenia
2022/6/27,0,9,Slovenia
2022/6/28,0,9,Slovenia
2022/6/29,0,9,Slovenia
2022/6/30,0,9,Slovenia
2022/7/1,0,9,Slovenia
2022/7/2,0,9,Slovenia
2022/7/3,0,9,Slovenia
2022/7/4,3,12,Slovenia
2022/7/5,1,13,Slovenia
2022/7/6,0,13,Slovenia
2022/7/7,1,14,Slovenia
2022/7/8,4,18,Slovenia
2022/7/9,0,18,Slovenia
2022/7/10,0,18,Slovenia
2022/7/11,0,18,Slovenia
2022/7/12,0,18,Slovenia
2022/7/13,1,19,Slovenia
2022/7/14,0,19,Slovenia
2022/7/15,0,19,Slovenia
2022/7/16,0,19,Slovenia
2022/7/17,0,19,Slovenia
2022/7/18,7,26,Slovenia
2022/7/19,0,26,Slovenia
2022/7/20,1,27,Slovenia
2022/7/21,0,27,Slovenia
2022/7/22,0,27,Slovenia
2022/7/23,0,27,Slovenia
2022/7/24,0,27,Slovenia
2022/7/25,6,33,Slovenia
2022/7/26,0,33,Slovenia
2022/7/27,0,33,Slovenia
2022/7/28,0,33,Slovenia
2022/7/29,2,35,Slovenia
2022/7/30,0,35,Slovenia
2022/7/31,0,35,Slovenia
2022/8/1,0,35,Slovenia
2022/8/2,0,35,Slovenia
2022/8/3,2,37,Slovenia
2022/8/4,0,37,Slovenia
2022/8/5,1,38,Slovenia
2022/8/6,0,38,Slovenia
2022/8/7,0,38,Slovenia
2022/8/8,0,38,Slovenia
2022/8/9,3,41,Slovenia
2022/8/10,0,41,Slovenia
2022/8/11,2,43,Slovenia
2022/8/12,0,43,Slovenia
2022/8/13,0,43,Slovenia
2022/8/14,0,43,Slovenia
2022/8/15,0,43,Slovenia
2022/8/16,0,43,Slovenia
2022/8/17,0,43,Slovenia
2022/8/18,0,43,Slovenia
2022/8/19,0,43,Slovenia
2022/8/20,0,43,Slovenia
2022/8/21,0,43,Slovenia
2022/8/22,0,43,Slovenia
2022/8/23,0,43,Slovenia
2022/8/24,0,43,Slovenia
2022/8/25,0,43,Slovenia
2022/8/26,0,43,Slovenia
2022/8/27,0,43,Slovenia
2022/8/28,0,43,Slovenia
2022/8/29,0,43,Slovenia
2022/8/30,0,43,Slovenia
2022/8/31,0,43,Slovenia
2022/9/1,0,43,Slovenia
2022/9/2,0,43,Slovenia
2022/9/3,0,43,Slovenia
2022/9/4,0,43,Slovenia
2022/9/5,1,44,Slovenia
2022/9/6,0,44,Slovenia
2022/9/7,1,45,Slovenia
2022/9/8,0,45,Slovenia
2022/6/22,1,1,South Africa
2022/6/23,0,1,South Africa
2022/6/24,0,1,South Africa
2022/6/25,0,1,South Africa
2022/6/26,0,1,South Africa
2022/6/27,0,1,South Africa
2022/6/28,1,2,South Africa
2022/6/29,0,2,South Africa
2022/6/30,0,2,South Africa
2022/7/1,0,2,South Africa
2022/7/2,0,2,South Africa
2022/7/3,0,2,South Africa
2022/7/4,0,2,South Africa
2022/7/5,0,2,South Africa
2022/7/6,0,2,South Africa
2022/7/7,0,2,South Africa
2022/7/8,0,2,South Africa
2022/7/9,0,2,South Africa
2022/7/10,0,2,South Africa
2022/7/11,1,3,South Africa
2022/7/12,0,3,South Africa
2022/7/13,0,3,South Africa
2022/7/14,0,3,South Africa
2022/7/15,0,3,South Africa
2022/7/16,0,3,South Africa
2022/7/17,0,3,South Africa
2022/7/18,0,3,South Africa
2022/7/19,0,3,South Africa
2022/7/20,0,3,South Africa
2022/7/21,0,3,South Africa
2022/7/22,0,3,South Africa
2022/7/23,0,3,South Africa
2022/7/24,0,3,South Africa
2022/7/25,0,3,South Africa
2022/7/26,0,3,South Africa
2022/7/27,0,3,South Africa
2022/7/28,0,3,South Africa
2022/7/29,0,3,South Africa
2022/7/30,0,3,South Africa
2022/7/31,0,3,South Africa
2022/8/1,0,3,South Africa
2022/8/2,0,3,South Africa
2022/8/3,0,3,South Africa
2022/8/4,0,3,South Africa
2022/8/5,0,3,South Africa
2022/8/6,0,3,South Africa
2022/8/7,0,3,South Africa
2022/8/8,0,3,South Africa
2022/8/9,0,3,South Africa
2022/8/10,0,3,South Africa
2022/8/11,0,3,South Africa
2022/8/12,0,3,South Africa
2022/8/13,0,3,South Africa
2022/8/14,0,3,South Africa
2022/8/15,1,4,South Africa
2022/8/16,0,4,South Africa
2022/8/17,1,5,South Africa
2022/8/18,0,5,South Africa
2022/8/19,0,5,South Africa
2022/8/20,0,5,South Africa
2022/8/21,0,5,South Africa
2022/8/22,0,5,South Africa
2022/8/23,0,5,South Africa
2022/8/24,0,5,South Africa
2022/8/25,0,5,South Africa
2022/8/26,0,5,South Africa
2022/8/27,0,5,South Africa
2022/8/28,0,5,South Africa
2022/8/29,0,5,South Africa
2022/8/30,0,5,South Africa
2022/8/31,0,5,South Africa
2022/9/1,0,5,South Africa
2022/9/2,0,5,South Africa
2022/9/3,0,5,South Africa
2022/9/4,0,5,South Africa
2022/9/5,0,5,South Africa
2022/9/6,0,5,South Africa
2022/9/7,0,5,South Africa
2022/9/8,0,5,South Africa
2022/6/22,1,1,South Korea
2022/6/23,0,1,South Korea
2022/6/24,0,1,South Korea
2022/6/25,0,1,South Korea
2022/6/26,0,1,South Korea
2022/6/27,0,1,South Korea
2022/6/28,0,1,South Korea
2022/6/29,0,1,South Korea
2022/6/30,0,1,South Korea
2022/7/1,0,1,South Korea
2022/7/2,0,1,South Korea
2022/7/3,0,1,South Korea
2022/7/4,0,1,South Korea
2022/7/5,0,1,South Korea
2022/7/6,0,1,South Korea
2022/7/7,0,1,South Korea
2022/7/8,0,1,South Korea
2022/7/9,0,1,South Korea
2022/7/10,0,1,South Korea
2022/7/11,0,1,South Korea
2022/7/12,0,1,South Korea
2022/7/13,0,1,South Korea
2022/7/14,0,1,South Korea
2022/7/15,0,1,South Korea
2022/7/16,0,1,South Korea
2022/7/17,0,1,South Korea
2022/7/18,0,1,South Korea
2022/7/19,0,1,South Korea
2022/7/20,0,1,South Korea
2022/7/21,0,1,South Korea
2022/7/22,0,1,South Korea
2022/7/23,0,1,South Korea
2022/7/24,0,1,South Korea
2022/7/25,0,1,South Korea
2022/7/26,0,1,South Korea
2022/7/27,0,1,South Korea
2022/7/28,0,1,South Korea
2022/7/29,0,1,South Korea
2022/7/30,0,1,South Korea
2022/7/31,0,1,South Korea
2022/8/1,0,1,South Korea
2022/8/2,0,1,South Korea
2022/8/3,0,1,South Korea
2022/8/4,0,1,South Korea
2022/8/5,0,1,South Korea
2022/8/6,0,1,South Korea
2022/8/7,0,1,South Korea
2022/8/8,0,1,South Korea
2022/8/9,0,1,South Korea
2022/8/10,0,1,South Korea
2022/8/11,0,1,South Korea
2022/8/12,0,1,South Korea
2022/8/13,0,1,South Korea
2022/8/14,0,1,South Korea
2022/8/15,0,1,South Korea
2022/8/16,0,1,South Korea
2022/8/17,0,1,South Korea
2022/8/18,0,1,South Korea
2022/8/19,0,1,South Korea
2022/8/20,0,1,South Korea
2022/8/21,0,1,South Korea
2022/8/22,0,1,South Korea
2022/8/23,0,1,South Korea
2022/8/24,0,1,South Korea
2022/8/25,0,1,South Korea
2022/8/26,0,1,South Korea
2022/8/27,0,1,South Korea
2022/8/28,0,1,South Korea
2022/8/29,0,1,South Korea
2022/8/30,0,1,South Korea
2022/8/31,0,1,South Korea
2022/9/1,0,1,South Korea
2022/9/2,0,1,South Korea
2022/9/3,1,2,South Korea
2022/9/4,0,2,South Korea
2022/9/5,0,2,South Korea
2022/9/6,1,3,South Korea
2022/9/7,0,3,South Korea
2022/9/8,0,3,South Korea
2022/8/29,2,2,South Sudan
2022/8/30,0,2,South Sudan
2022/8/31,0,2,South Sudan
2022/9/1,0,2,South Sudan
2022/9/2,0,2,South Sudan
2022/9/3,0,2,South Sudan
2022/9/4,0,2,South Sudan
2022/9/5,0,2,South Sudan
2022/9/6,0,2,South Sudan
2022/9/7,0,2,South Sudan
2022/9/8,0,2,South Sudan
2022/5/18,7,7,Spain
2022/5/19,0,7,Spain
2022/5/20,23,30,Spain
2022/5/21,10,40,Spain
2022/5/22,0,40,Spain
2022/5/23,1,41,Spain
2022/5/24,4,45,Spain
2022/5/25,8,53,Spain
2022/5/26,25,78,Spain
2022/5/27,21,99,Spain
2022/5/28,0,99,Spain
2022/5/29,9,108,Spain
2022/5/30,8,116,Spain
2022/5/31,20,136,Spain
2022/6/1,0,136,Spain
2022/6/2,26,162,Spain
2022/6/3,19,181,Spain
2022/6/4,0,181,Spain
2022/6/5,0,181,Spain
2022/6/6,17,198,Spain
2022/6/7,27,225,Spain
2022/6/8,34,259,Spain
2022/6/9,0,259,Spain
2022/6/10,16,275,Spain
2022/6/11,0,275,Spain
2022/6/12,0,275,Spain
2022/6/13,0,275,Spain
2022/6/14,38,313,Spain
2022/6/15,0,313,Spain
2022/6/16,184,497,Spain
2022/6/17,1,498,Spain
2022/6/18,0,498,Spain
2022/6/19,0,498,Spain
2022/6/20,23,521,Spain
2022/6/21,0,521,Spain
2022/6/22,0,521,Spain
2022/6/23,215,736,Spain
2022/6/24,0,736,Spain
2022/6/25,0,736,Spain
2022/6/26,0,736,Spain
2022/6/27,64,800,Spain
2022/6/28,0,800,Spain
2022/6/29,0,800,Spain
2022/6/30,396,1196,Spain
2022/7/1,0,1196,Spain
2022/7/2,0,1196,Spain
2022/7/3,0,1196,Spain
2022/7/4,62,1258,Spain
2022/7/5,0,1258,Spain
2022/7/6,0,1258,Spain
2022/7/7,0,1258,Spain
2022/7/8,776,2034,Spain
2022/7/9,0,2034,Spain
2022/7/10,0,2034,Spain
2022/7/11,0,2034,Spain
2022/7/12,413,2447,Spain
2022/7/13,0,2447,Spain
2022/7/14,0,2447,Spain
2022/7/15,388,2835,Spain
2022/7/16,0,2835,Spain
2022/7/17,0,2835,Spain
2022/7/18,0,2835,Spain
2022/7/19,290,3125,Spain
2022/7/20,0,3125,Spain
2022/7/21,0,3125,Spain
2022/7/22,1,3126,Spain
2022/7/23,0,3126,Spain
2022/7/24,0,3126,Spain
2022/7/25,0,3126,Spain
2022/7/26,612,3738,Spain
2022/7/27,0,3738,Spain
2022/7/28,0,3738,Spain
2022/7/29,561,4299,Spain
2022/7/30,1,4300,Spain
2022/7/31,0,4300,Spain
2022/8/1,0,4300,Spain
2022/8/2,277,4577,Spain
2022/8/3,0,4577,Spain
2022/8/4,0,4577,Spain
2022/8/5,365,4942,Spain
2022/8/6,0,4942,Spain
2022/8/7,0,4942,Spain
2022/8/8,0,4942,Spain
2022/8/9,220,5162,Spain
2022/8/10,0,5162,Spain
2022/8/11,0,5162,Spain
2022/8/12,557,5719,Spain
2022/8/13,0,5719,Spain
2022/8/14,0,5719,Spain
2022/8/15,0,5719,Spain
2022/8/16,73,5792,Spain
2022/8/17,0,5792,Spain
2022/8/18,0,5792,Spain
2022/8/19,327,6119,Spain
2022/8/20,0,6119,Spain
2022/8/21,0,6119,Spain
2022/8/22,0,6119,Spain
2022/8/23,165,6284,Spain
2022/8/24,0,6284,Spain
2022/8/25,0,6284,Spain
2022/8/26,175,6459,Spain
2022/8/27,0,6459,Spain
2022/8/28,0,6459,Spain
2022/8/29,0,6459,Spain
2022/8/30,84,6543,Spain
2022/8/31,0,6543,Spain
2022/9/1,0,6543,Spain
2022/9/2,102,6645,Spain
2022/9/3,0,6645,Spain
2022/9/4,0,6645,Spain
2022/9/5,0,6645,Spain
2022/9/6,104,6749,Spain
2022/9/7,0,6749,Spain
2022/9/8,0,6749,Spain
2022/7/31,1,1,Sudan
2022/8/1,0,1,Sudan
2022/8/2,0,1,Sudan
2022/8/3,0,1,Sudan
2022/8/4,0,1,Sudan
2022/8/5,0,1,Sudan
2022/8/6,0,1,Sudan
2022/8/7,0,1,Sudan
2022/8/8,0,1,Sudan
2022/8/9,0,1,Sudan
2022/8/10,0,1,Sudan
2022/8/11,0,1,Sudan
2022/8/12,0,1,Sudan
2022/8/13,0,1,Sudan
2022/8/14,0,1,Sudan
2022/8/15,0,1,Sudan
2022/8/16,0,1,Sudan
2022/8/17,1,2,Sudan
2022/8/18,0,2,Sudan
2022/8/19,0,2,Sudan
2022/8/20,0,2,Sudan
2022/8/21,0,2,Sudan
2022/8/22,0,2,Sudan
2022/8/23,0,2,Sudan
2022/8/24,0,2,Sudan
2022/8/25,0,2,Sudan
2022/8/26,0,2,Sudan
2022/8/27,0,2,Sudan
2022/8/28,0,2,Sudan
2022/8/29,0,2,Sudan
2022/8/30,0,2,Sudan
